owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
66515,61-70,m,8,83,Labrador Retriever,NA,NA,NA,I,2007,w,braun,2007-08-06
66515,61-70,m,8,83,Labrador Retriever,NA,NA,NA,I,2011,w,braun,2011-04-06
66702,61-70,w,6,61,Zwergpudel,NA,NA,NA,K,2008,w,apricot,2008-02-06
66757,51-60,w,1,14,Mischling gross,NA,NA,NA,I,2012,m,braun/beige,2012-12-06
66869,51-60,w,2,24,Havaneser,NA,NA,NA,K,2015,m,braun/rot,2015-11-06
66898,41-50,m,7,73,Coton de Tulear,NA,NA,NA,K,2010,m,weiss,2010-07-06
66913,51-60,m,8,83,Hovawart,NA,NA,NA,I,2004,w,blondfarben,2004-01-06
66913,51-60,m,8,83,Hovawart,NA,NA,NA,I,2012,w,schwarz,2012-10-06
67001,51-60,w,3,34,Mops,NA,NA,NA,K,2013,m,beige,2013-03-06
67018,71-80,w,6,61,Labrador Retriever,NA,NA,NA,I,2012,m,beige,2012-06-06
67125,51-60,m,7,74,Golden Retriever,NA,NA,NA,I,2001,m,golden,2001-05-06
67135,31-40,m,6,61,Jack Russel Terrier,NA,NA,NA,K,2010,w,tricolor,2010-01-06
67180,51-60,w,1,11,English Cocker Spaniel,NA,NA,NA,K,2004,w,blauschimmel,2004-09-06
67220,61-70,m,6,61,Mischling klein,NA,NA,NA,K,2010,m,braun,2010-08-06
67272,31-40,w,3,33,Beagle,NA,NA,NA,K,2017,w,tricolor,2017-04-06
67308,41-50,w,11,111,Shih Tzu,NA,NA,NA,K,2012,w,braun/weiss,2012-02-06
70076,31-40,m,9,92,Labrador Retriever,NA,NA,NA,I,2009,m,braun,2009-12-06
70115,41-50,w,4,41,Mischling gross,NA,NA,NA,I,2016,m,schwarz/weiss,2016-11-06
70176,41-50,w,4,44,Mischling gross,NA,NA,NA,I,2012,w,weiss,2012-07-06
70287,51-60,m,2,24,Hirtenhund,NA,NA,NA,I,2006,m,weiss/grau,2006-01-06
70296,51-60,w,7,74,Pinscher,Mischling,NA,NA,K,2009,m,hellbraun,2009-10-06
